ID_Variable;QUOTE_DATE;SEASON;Quarter;MONTH;VEHICLE_YEAR;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_TYPE;ANNUAL_KM;COMMUTE_DISTANCE;VEHICLE_USE;FSA_CODE;REGIONAL_AREA;MARITAL_STATUS;GENDER;MULTI_PRODUCT;YEARS_LICENSED;YEAR_OF_BIRTH;AGE;GENERATION;IS_BOUND;IS_BOUND_BINARY
40065520;19/08/2016;Summer;Q3;August;2008;TOYOTA;TUNDRA;TRUCK;10000;;Pleasure;A0G;Newfoundland and Labrador;Married;Male;Yes;41;1958;58;Baby Boomers;Not Bound;0
40065521;19/08/2016;Summer;Q3;August;2006;HONDA;ACCORD;CAR;20000;10;Commute;M9W;Metropolitan Toronto;Single;Female;Yes;7;1981;35;Gen Y;Bound;1
40065522;19/08/2016;Summer;Q3;August;2003;CHRYSLER;PT CRUISER;CAR;10000;;Business;L9C;Central Ontario;Married;Male;Yes;37;1963;53;Baby Boomers;Bound;1
40065523;19/08/2016;Summer;Q3;August;2007;PONTIAC;SOLSTICE;SPORTS CAR;10000;;Pleasure;K0A;Eastern Ontario;Married;Male;Yes;46;1954;62;Baby Boomers;Bound;1
40065524;19/08/2016;Summer;Q3;August;2005;TOYOTA;COROLLA;CAR;15000;10;Commute;L3Z;Central Ontario;Married;Female;Yes;2;1963;53;Baby Boomers;Not Bound;0
40065525;19/08/2016;Summer;Q3;August;2009;HONDA;CIVIC;CAR;9000;;Pleasure;K1V;Eastern Ontario;Married;Female;No;58;1932;84;Traditionalist;Not Bound;0
40065526;19/08/2016;Summer;Q3;August;2007;CHEVROLET;COBALT;CAR;20000;25;Commute;L9X;Central Ontario;Single;Female;No;2;1996;20;Gen Z;Bound;1
40065527;19/08/2016;Summer;Q3;August;2015;HONDA;CR-V;CAR;15000;10;Commute;L3V;Central Ontario;Single;Female;Yes;16;1973;43;Gen X;Not Bound;0
40065528;19/08/2016;Summer;Q3;August;2010;HONDA;ACCORD;CAR;10000;;Pleasure;N7S;Southwestern Ontario;Single;Female;Yes;55;1944;72;Traditionalist;Not Bound;0
40065529;19/08/2016;Summer;Q3;August;2010;DODGE;CARAVAN;VAN;20000;10;Commute;B0E;Nova Scotia;Married;Female;Yes;37;1963;53;Baby Boomers;Bound;1
40065530;19/08/2016;Summer;Q3;August;1998;HONDA;ACCORD;CAR;20000;15;Commute;N1H;Southwestern Ontario;Married;Male;Yes;28;1972;44;Gen X;Bound;1
40065531;19/08/2016;Summer;Q3;August;2008;HONDA;ELEMENT;VAN;20000;50;Commute;N0B;Southwestern Ontario;Married;Male;Yes;21;1979;37;Gen Y;Not Bound;0
40065532;19/08/2016;Summer;Q3;August;2001;FORD;SUPERDUTY;TRUCK;10000;;Pleasure;P0X;Northern Ontario;Married;Male;No;48;1952;64;Baby Boomers;Not Bound;0
40065533;19/08/2016;Summer;Q3;August;2015;GMC;SIERRA;TRUCK;12000;5;Commute;P6B;Northern Ontario;Married;Male;Yes;19;1981;35;Gen Y;Bound;1
40065534;19/08/2016;Summer;Q3;August;2015;TOYOTA;RAV4;CAR;20000;10;Commute;M1V;Metropolitan Toronto;Married;Male;Yes;21;1975;41;Gen X;Not Bound;0
40065535;19/08/2016;Summer;Q3;August;2005;TOYOTA;CAMRY;CAR;8000;;Pleasure;B9A;Nova Scotia;Single;Male;No;8;1989;27;Gen Y;Bound;1
40065536;19/08/2016;Summer;Q3;August;1996;FORD;RANGER;TRUCK;20000;6;Commute;M1G;Metropolitan Toronto;Married;Male;Yes;16;1981;35;Gen Y;Not Bound;0
40065537;19/08/2016;Summer;Q3;August;2002;FORD;ESCAPE;CAR;15000;10;Commute;E4P;New Brunswick;Single;Male;No;25;1973;43;Gen X;Bound;1
40065538;19/08/2016;Summer;Q3;August;2014;FORD;FOCUS;CAR;10000;;Pleasure;E5H;New Brunswick;Married;Female;Yes;56;1937;79;Traditionalist;Not Bound;0
40065539;19/08/2016;Summer;Q3;August;2017;GMC;TERRAIN;CAR;10000;;Pleasure;L1G;Central Ontario;Married;Female;Yes;26;1973;43;Gen X;Not Bound;0
40065540;19/08/2016;Summer;Q3;August;2014;MERCEDES BENZ;E;CAR;10000;;Pleasure;M9C;Metropolitan Toronto;Single;Male;Yes;51;1945;71;Traditionalist;Bound;1
40065541;19/08/2016;Summer;Q3;August;2012;HONDA;CIVIC;CAR;20000;37;Commute;L8L;Central Ontario;Married;Female;No;40;1957;59;Baby Boomers;Not Bound;0
40065542;19/08/2016;Summer;Q3;August;2012;HYUNDAI;ELANTRA;CAR;30000;60;Commute;L9C;Central Ontario;Married;Male;Yes;26;1966;50;Gen X;Not Bound;0
40065543;19/08/2016;Summer;Q3;August;2012;AUDI;A4;CAR;3000;;Pleasure;L4A;Central Ontario;Married;Female;No;9;1988;28;Gen Y;Not Bound;0
40065544;19/08/2016;Summer;Q3;August;2009;TOYOTA;YARIS;CAR;15000;15;Commute;K1K;Eastern Ontario;Single;Female;No;3;1978;38;Gen Y;Not Bound;0
40065545;19/08/2016;Summer;Q3;August;2014;TOYOTA;HIGHLANDER;CAR;7000;;Pleasure;A0N;Newfoundland and Labrador;Married;Female;No;46;1937;79;Traditionalist;Not Bound;0
40065546;19/08/2016;Summer;Q3;August;2000;VOLKSWAGEN;JETTA;CAR;10000;15;Commute;P0S;Northern Ontario;Single;Female;Yes;6;1994;22;Gen Y;Bound;1
40065547;19/08/2016;Summer;Q3;August;2005;SATURN;ION;CAR;30000;50;Commute;L9H;Central Ontario;Single;Male;Yes;9;1991;25;Gen Y;Not Bound;0
40065548;19/08/2016;Summer;Q3;August;2004;CHEVROLET;SILVERADO;TRUCK;10000;5;Commute;K0L;Eastern Ontario;Single;Male;Yes;0;1998;18;Gen Z;Not Bound;0
40065549;19/08/2016;Summer;Q3;August;2013;INFINITI;G SERIES;SPORTS CAR;20000;5;Commute;L6L;Central Ontario;Single;Male;No;5;1995;21;Gen Y;Bound;1
40065550;19/08/2016;Summer;Q3;August;2003;GMC;JIMMY;CAR;10000;;Pleasure;L0K;Central Ontario;Married;Female;No;33;1966;50;Gen X;Bound;1
40065551;19/08/2016;Summer;Q3;August;2010;LEXUS;RX;CAR;10000;10;Commute;M3C;Metropolitan Toronto;Married;Male;No;1;1982;34;Gen Y;Not Bound;0
40065552;19/08/2016;Summer;Q3;August;1999;FORD;EXPLORER;CAR;5000;;Pleasure;K0L;Eastern Ontario;Single;Male;No;12;1979;37;Gen Y;Not Bound;0
40065553;19/08/2016;Summer;Q3;August;2013;FORD;EXPLORER;CAR;20000;15;Commute;L5N;Central Ontario;Married;Male;Yes;40;1959;57;Baby Boomers;Not Bound;0
40065554;19/08/2016;Summer;Q3;August;2014;CHEVROLET;CRUZE;CAR;18000;30;Commute;N0N;Southwestern Ontario;Single;Female;Yes;5;1995;21;Gen Y;Bound;1
40065555;19/08/2016;Summer;Q3;August;2007;HONDA;FIT;CAR;20000;5;Commute;K6V;Eastern Ontario;Married;Male;Yes;42;1958;58;Baby Boomers;Bound;1
40065556;19/08/2016;Summer;Q3;August;2016;BMW;X5;CAR;10000;;Business;L9C;Central Ontario;Married;Male;Yes;9;1975;41;Gen X;Not Bound;0
40065557;19/08/2016;Summer;Q3;August;2009;HONDA;CIVIC;CAR;10000;15;Commute;K0L;Eastern Ontario;Single;Female;Yes;2;1998;18;Gen Z;Bound;1
40065558;19/08/2016;Summer;Q3;August;2009;HONDA;CIVIC;CAR;8000;5;Commute;K4A;Eastern Ontario;Single;Male;Yes;5;1987;29;Gen Y;Bound;1
40065559;19/08/2016;Summer;Q3;August;2013;MAZDA;MAZDA3;CAR;30000;31;Commute;K0J;Eastern Ontario;Married;Female;Yes;25;1975;41;Gen X;Not Bound;0
40065560;19/08/2016;Summer;Q3;August;2002;HONDA;CIVIC;CAR;10000;15;Commute;B0P;Nova Scotia;Single;Male;No;1;1998;18;Gen Z;Bound;1
40065561;19/08/2016;Summer;Q3;August;2010;CHEVROLET;COBALT;CAR;20000;16;Commute;P0M;Northern Ontario;Single;Male;Yes;8;1992;24;Gen Y;Not Bound;0
40065562;19/08/2016;Summer;Q3;August;2010;HONDA;CIVIC;CAR;15000;10;Commute;L9T;Central Ontario;Single;Female;Yes;13;1953;63;Baby Boomers;Not Bound;0
40065563;19/08/2016;Summer;Q3;August;2006;CHEVROLET;IMPALA;CAR;5000;;Pleasure;A5A;Newfoundland and Labrador;Married;Male;Yes;42;1956;60;Baby Boomers;Bound;1
40065564;19/08/2016;Summer;Q3;August;2009;HONDA;CIVIC;CAR;20000;10;Commute;B1L;Nova Scotia;Single;Female;Yes;1;1998;18;Gen Z;Not Bound;0
40065565;19/08/2016;Summer;Q3;August;2015;DODGE;RAM;TRUCK;20000;11;Commute;L8J;Central Ontario;Married;Male;Yes;14;1986;30;Gen Y;Not Bound;0
40065566;19/08/2016;Summer;Q3;August;2004;MAZDA;MAZDA6;CAR;10000;;Pleasure;M6N;Metropolitan Toronto;Single;Male;Yes;7;1989;27;Gen Y;Not Bound;0
40065567;19/08/2016;Summer;Q3;August;2010;HONDA;CIVIC;CAR;15000;10;Commute;K1V;Eastern Ontario;Single;Female;Yes;5;1991;25;Gen Y;Bound;1
40065568;19/08/2016;Summer;Q3;August;2007;TOYOTA;COROLLA;CAR;15000;49;Commute;P4N;Northern Ontario;Single;Female;No;4;1995;21;Gen Y;Not Bound;0
40065569;19/08/2016;Summer;Q3;August;2008;FORD;SUPERDUTY;TRUCK;20000;15;Commute;E3Y;New Brunswick;Single;Male;Yes;30;1968;48;Gen X;Bound;1
40065570;19/08/2016;Summer;Q3;August;2009;HYUNDAI;ACCENT;CAR;8000;10;Commute;L0R;Central Ontario;Single;Male;Yes;3;1996;20;Gen Z;Bound;1
40065571;19/08/2016;Summer;Q3;August;2007;MAZDA;MAZDA3;CAR;11000;6;Commute;L6R;Central Ontario;Single;Male;No;6;1993;23;Gen Y;Bound;1
40065572;19/08/2016;Summer;Q3;August;2010;VOLVO;V70;CAR;12000;106;Commute;M1L;Metropolitan Toronto;Single;Female;Yes;20;1979;37;Gen Y;Bound;1
40065573;19/08/2016;Summer;Q3;August;2005;FORD;F-150;TRUCK;10000;64;Commute;A0H;Newfoundland and Labrador;Married;Male;Yes;14;1984;32;Gen Y;Not Bound;0
40065574;19/08/2016;Summer;Q3;August;2011;DODGE;JOURNEY;CAR;10000;;Pleasure;K7A;Eastern Ontario;Married;Female;No;59;1940;76;Traditionalist;Not Bound;0
40065575;19/08/2016;Summer;Q3;August;2016;LAND ROVER;RANGE ROVER SPORT;CAR;20000;106;Commute;M2P;Metropolitan Toronto;Married;Male;Yes;3;1978;38;Gen Y;Bound;1
40065576;19/08/2016;Summer;Q3;August;2017;KIA;SPORTAGE;CAR;18000;25;Commute;A1N;Newfoundland and Labrador;Married;Male;Yes;27;1966;50;Gen X;Not Bound;0
40065577;19/08/2016;Summer;Q3;August;1997;TOYOTA;CAMRY;CAR;20000;10;Commute;N2E;Southwestern Ontario;Married;Male;Yes;19;1977;39;Gen Y;Bound;1
40065578;19/08/2016;Summer;Q3;August;2014;VOLKSWAGEN;PASSAT;CAR;12000;20;Commute;L6E;Central Ontario;Single;Female;Yes;3;1989;27;Gen Y;Not Bound;0
40065579;19/08/2016;Summer;Q3;August;2011;MERCEDES BENZ;SLS;SPORTS CAR;10000;;Pleasure;N6P;Southwestern Ontario;Married;Male;No;46;1950;66;Baby Boomers;Bound;1
40065580;19/08/2016;Summer;Q3;August;2017;HYUNDAI;ELANTRA;CAR;26000;10;Commute;L3T;Central Ontario;Married;Male;Yes;1;1987;29;Gen Y;Bound;1
40065581;19/08/2016;Summer;Q3;August;2001;HONDA;CIVIC;CAR;3000;;Pleasure;L4L;Central Ontario;Married;Male;Yes;24;1960;56;Baby Boomers;Bound;1
40065582;19/08/2016;Summer;Q3;August;2016;DODGE;CARAVAN;VAN;20000;5;Commute;K9J;Eastern Ontario;Married;Male;No;15;1985;31;Gen Y;Bound;1
40065583;19/08/2016;Summer;Q3;August;2003;HONDA;CIVIC;CAR;10000;;Pleasure;A0B;Newfoundland and Labrador;Single;Female;No;5;1994;22;Gen Y;Bound;1
40065584;19/08/2016;Summer;Q3;August;2009;HYUNDAI;SONATA;CAR;10000;5;Commute;E1C;New Brunswick;Single;Male;Yes;9;1989;27;Gen Y;Not Bound;0
40065585;19/08/2016;Summer;Q3;August;2010;NISSAN;ALTIMA;CAR;13000;25;Commute;B0W;Nova Scotia;Married;Female;No;36;1959;57;Baby Boomers;Not Bound;0
40065586;19/08/2016;Summer;Q3;August;2012;DODGE;CARAVAN;VAN;3000;;Pleasure;N5R;Southwestern Ontario;Married;Female;Yes;12;1987;29;Gen Y;Not Bound;0
40065587;19/08/2016;Summer;Q3;August;2004;HONDA;ODYSSEY;VAN;10000;10;Commute;L4H;Central Ontario;Married;Female;Yes;20;1963;53;Baby Boomers;Bound;1
40065588;19/08/2016;Summer;Q3;August;2014;MERCEDES BENZ;GLK;CAR;8000;;Pleasure;A1N;Newfoundland and Labrador;Married;Male;Yes;44;1955;61;Baby Boomers;Bound;1
40065589;19/08/2016;Summer;Q3;August;2012;FORD;F-150;TRUCK;9000;;Pleasure;E7N;New Brunswick;Single;Male;Yes;25;1975;41;Gen X;Not Bound;0
40065590;19/08/2016;Summer;Q3;August;2009;JEEP;COMPASS;CAR;25000;7;Commute;N6G;Southwestern Ontario;Married;Male;Yes;30;1967;49;Gen X;Bound;1
40065591;19/08/2016;Summer;Q3;August;2014;HONDA;CIVIC;CAR;15000;5;Commute;N5X;Southwestern Ontario;Single;Female;No;5;1994;22;Gen Y;Not Bound;0
40065592;19/08/2016;Summer;Q3;August;2015;CHEVROLET;MALIBU;CAR;9000;114;Commute;A0E;Newfoundland and Labrador;Single;Male;Yes;39;1955;61;Baby Boomers;Not Bound;0
40065593;19/08/2016;Summer;Q3;August;2006;HONDA;CIVIC;CAR;20000;16;Commute;B0P;Nova Scotia;Single;Male;No;3;1996;20;Gen Z;Not Bound;0
40065594;19/08/2016;Summer;Q3;August;2011;NISSAN;ROGUE;CAR;3000;;Pleasure;M2N;Metropolitan Toronto;Married;Male;Yes;17;1942;74;Traditionalist;Not Bound;0
40065595;19/08/2016;Summer;Q3;August;2004;HONDA;CIVIC;CAR;25000;43;Commute;K4A;Eastern Ontario;Single;Male;No;3;1990;26;Gen Y;Not Bound;0
40065596;19/08/2016;Summer;Q3;August;2010;HYUNDAI;TUCSON;CAR;20000;10;Commute;T2T;Alberta;Separated;Female;No;45;1954;62;Baby Boomers;Bound;1
40065597;19/08/2016;Summer;Q3;August;2008;GMC;ENVOY;CAR;8000;;Pleasure;N3R;Southwestern Ontario;Married;Male;Yes;47;1949;67;Baby Boomers;Bound;1
40065598;19/08/2016;Summer;Q3;August;2015;SUBARU;FORESTER;CAR;15000;5;Commute;A1L;Newfoundland and Labrador;Married;Male;Yes;40;1958;58;Baby Boomers;Not Bound;0
40065599;19/08/2016;Summer;Q3;August;2006;TOYOTA;COROLLA;CAR;22000;25;Commute;K0M;Eastern Ontario;Married;Male;Yes;42;1957;59;Baby Boomers;Bound;1
40065600;19/08/2016;Summer;Q3;August;1999;ACURA;INTEGRA;CAR;20000;16;Commute;L6Z;Central Ontario;Single;Male;No;2;1994;22;Gen Y;Bound;1
40065601;19/08/2016;Summer;Q3;August;2007;CHEVROLET;COBALT;CAR;15000;16;Commute;N0G;Southwestern Ontario;Single;Female;No;9;1989;27;Gen Y;Not Bound;0
40065602;19/08/2016;Summer;Q3;August;2004;PONTIAC;SUNFIRE;CAR;10000;12;Commute;K7P;Eastern Ontario;Single;Male;Yes;17;1979;37;Gen Y;Bound;1
40065603;19/08/2016;Summer;Q3;August;2010;MAZDA;TRIBUTE;CAR;9000;;Pleasure;L5V;Central Ontario;Married;Male;Yes;2;1975;41;Gen X;Not Bound;0
40065604;19/08/2016;Summer;Q3;August;2015;TOYOTA;COROLLA;CAR;20000;7;Commute;E3B;New Brunswick;Single;Male;Yes;7;1992;24;Gen Y;Not Bound;0
40065605;19/08/2016;Summer;Q3;August;2010;MAZDA;MAZDA3;CAR;25000;62;Commute;L7R;Central Ontario;Married;Male;Yes;27;1972;44;Gen X;Not Bound;0
40065606;19/08/2016;Summer;Q3;August;2016;BMW;M3;CAR;25000;30;Commute;B1S;Nova Scotia;Married;Male;Yes;13;1978;38;Gen Y;Not Bound;0
40065607;19/08/2016;Summer;Q3;August;2010;JEEP;PATRIOT ;CAR;20000;25;Commute;X1A;Northwest Territories and Nunavut;Single;Male;No;2;1993;23;Gen Y;Not Bound;0
40065608;19/08/2016;Summer;Q3;August;2011;DODGE;CARAVAN;VAN;10000;65;Commute;N0G;Southwestern Ontario;Married;Female;Yes;22;1977;39;Gen Y;Not Bound;0
40065609;19/08/2016;Summer;Q3;August;2016;KIA;RIO;CAR;26000;61;Commute;N2E;Southwestern Ontario;Single;Female;Yes;9;1990;26;Gen Y;Bound;1
40065610;19/08/2016;Summer;Q3;August;2008;HONDA;CIVIC;CAR;2000;;Pleasure;K2H;Eastern Ontario;Married;Male;No;61;1939;77;Traditionalist;Not Bound;0
40065611;19/08/2016;Summer;Q3;August;2012;CHEVROLET;CRUZE;CAR;10000;40;Commute;K0A;Eastern Ontario;Single;Female;No;8;1992;24;Gen Y;Bound;1
40065612;19/08/2016;Summer;Q3;August;2003;CHEVROLET;TRAILBLAZER;CAR;20000;15;Commute;E3Z;New Brunswick;Married;Male;Yes;10;1989;27;Gen Y;Not Bound;0
40065613;19/08/2016;Summer;Q3;August;2006;DODGE;CARAVAN;VAN;15000;44;Commute;L9A;Central Ontario;Single;Male;Yes;41;1959;57;Baby Boomers;Not Bound;0
40065614;19/08/2016;Summer;Q3;August;2015;NISSAN;SENTRA;CAR;8000;37;Commute;A1V;Newfoundland and Labrador;Married;Female;Yes;27;1965;51;Gen X;Bound;1
40065615;19/08/2016;Summer;Q3;August;2014;TOYOTA;COROLLA;CAR;12000;10;Commute;A1W;Newfoundland and Labrador;Married;Female;Yes;20;1977;39;Gen Y;Not Bound;0
40065616;19/08/2016;Summer;Q3;August;2002;TOYOTA;CAMRY;CAR;5000;;Pleasure;M4J;Metropolitan Toronto;Single;Female;Yes;22;1955;61;Baby Boomers;Not Bound;0
40065617;19/08/2016;Summer;Q3;August;2000;HONDA;CIVIC;CAR;15000;15;Commute;L5A;Central Ontario;Single;Female;No;3;1988;28;Gen Y;Not Bound;0
40065618;19/08/2016;Summer;Q3;August;2006;CHEVROLET;SILVERADO;TRUCK;4000;;Pleasure;C0B;Prince Edward Island;Married;Male;Yes;42;1955;61;Baby Boomers;Not Bound;0
40065619;19/08/2016;Summer;Q3;August;2003;DODGE;CARAVAN;VAN;20000;16;Commute;L6A;Central Ontario;Single;Male;Yes;14;1984;32;Gen Y;Bound;1
40065620;19/08/2016;Summer;Q3;August;2004;FORD;F-150;TRUCK;10000;20;Commute;N0P;Southwestern Ontario;Married;Male;Yes;22;1978;38;Gen Y;Bound;1
40065621;19/08/2016;Summer;Q3;August;2008;HONDA;CIVIC;CAR;10000;63;Commute;M1V;Metropolitan Toronto;Married;Male;Yes;3;1984;32;Gen Y;Not Bound;0
40065622;19/08/2016;Summer;Q3;August;2013;FORD;ESCAPE;CAR;9000;;Pleasure;B2T;Nova Scotia;Married;Female;Yes;20;1979;37;Gen Y;Not Bound;0
40065623;19/08/2016;Summer;Q3;August;2005;CHEVROLET;MALIBU;CAR;2000;;Pleasure;B2T;Nova Scotia;Married;Female;Yes;20;1979;37;Gen Y;Not Bound;0
40065624;19/08/2016;Summer;Q3;August;2003;CHEVROLET;SILVERADO;TRUCK;8000;;Pleasure;A1X;Newfoundland and Labrador;Single;Male;No;50;1949;67;Baby Boomers;Bound;1
40065625;19/08/2016;Summer;Q3;August;2001;LEXUS;LS;CAR;15000;20;Commute;K1T;Eastern Ontario;Single;Male;No;12;1987;29;Gen Y;Not Bound;0
40065626;19/08/2016;Summer;Q3;August;2013;KIA;SOUL;CAR;20000;5;Commute;L3T;Central Ontario;Single;Female;Yes;8;1990;26;Gen Y;Not Bound;0
40065627;19/08/2016;Summer;Q3;August;2016;DODGE;RAM;TRUCK;10000;;Pleasure;L1V;Central Ontario;Single;Male;Yes;4;1985;31;Gen Y;Not Bound;0
40065628;19/08/2016;Summer;Q3;August;2006;CHEVROLET;IMPALA;CAR;20000;5;Commute;A0H;Newfoundland and Labrador;Married;Male;No;1;1973;43;Gen X;Bound;1
40065629;19/08/2016;Summer;Q3;August;2008;VOLKSWAGEN;NEW BEETLE;CAR;15000;12;Commute;M2J;Metropolitan Toronto;Divorced;Female;No;35;1964;52;Baby Boomers;Bound;1
40065630;19/08/2016;Summer;Q3;August;2007;NISSAN;ALTIMA;CAR;5000;14;Commute;M1N;Metropolitan Toronto;Single;Male;Yes;15;1975;41;Gen X;Bound;1
40065631;19/08/2016;Summer;Q3;August;2016;MAZDA;MAZDA3;CAR;17000;20;Commute;N1G;Southwestern Ontario;Married;Male;No;4;1979;37;Gen Y;Bound;1
40065632;19/08/2016;Summer;Q3;August;2007;DODGE;CALIBER;CAR;6000;;Pleasure;A0H;Newfoundland and Labrador;Married;Female;No;23;1976;40;Gen X;Not Bound;0
40065633;19/08/2016;Summer;Q3;August;2016;CHEVROLET;EQUINOX;CAR;20000;10;Commute;N9V;Southwestern Ontario;Single;Male;Yes;4;1993;23;Gen Y;Not Bound;0
40065634;19/08/2016;Summer;Q3;August;2015;FORD;F-150;TRUCK;10000;;Pleasure;A0K;Newfoundland and Labrador;Divorced;Male;Yes;42;1957;59;Baby Boomers;Bound;1
40065635;19/08/2016;Summer;Q3;August;2015;FORD;F-150;TRUCK;20000;10;Commute;K7P;Eastern Ontario;Married;Male;Yes;26;1972;44;Gen X;Not Bound;0
40065636;19/08/2016;Summer;Q3;August;2006;GMC;SIERRA;TRUCK;20000;10;Commute;L1A;Central Ontario;Married;Male;Yes;19;1980;36;Gen Y;Bound;1
40065637;19/08/2016;Summer;Q3;August;2012;MERCEDES BENZ;C;CAR;15000;14;Commute;N9J;Southwestern Ontario;Married;Female;Yes;8;1987;29;Gen Y;Bound;1
40065638;19/08/2016;Summer;Q3;August;2006;MAZDA;RX8;SPORTS CAR;12000;8;Commute;N9A;Southwestern Ontario;Single;Male;No;11;1988;28;Gen Y;Bound;1
40065639;19/08/2016;Summer;Q3;August;2000;GMC;SIERRA;TRUCK;10000;;Pleasure;K1R;Eastern Ontario;Married;Male;Yes;54;1936;80;Traditionalist;Bound;1
40065640;19/08/2016;Summer;Q3;August;2009;HYUNDAI;ACCENT;CAR;3000;;Pleasure;K0A;Eastern Ontario;Single;Female;Yes;53;1944;72;Traditionalist;Bound;1
40065641;19/08/2016;Summer;Q3;August;2013;VOLKSWAGEN;JETTA;CAR;10000;10;Commute;M1H;Metropolitan Toronto;Single;Female;Yes;3;1975;41;Gen X;Not Bound;0
40065642;19/08/2016;Summer;Q3;August;2005;GMC;CANYON;TRUCK;10000;;Pleasure;P3A;Northern Ontario;Married;Male;Yes;40;1953;63;Baby Boomers;Bound;1
40065643;19/08/2016;Summer;Q3;August;2016;VOLKSWAGEN;JETTA;CAR;25000;10;Commute;C1A;Prince Edward Island;Single;Female;No;4;1996;20;Gen Z;Bound;1
40065644;19/08/2016;Summer;Q3;August;2016;JEEP;GRAND CHEROKEE ;CAR;12000;61;Commute;X1A;Northwest Territories and Nunavut;Single;Male;Yes;9;1988;28;Gen Y;Not Bound;0
40065645;19/08/2016;Summer;Q3;August;2013;HYUNDAI;ELANTRA;CAR;30000;60;Commute;N1H;Southwestern Ontario;Married;Male;Yes;10;1980;36;Gen Y;Bound;1
40065646;19/08/2016;Summer;Q3;August;2009;HONDA;CIVIC;CAR;6000;;Pleasure;A0G;Newfoundland and Labrador;Widow_Widower;Female;No;2;1952;64;Baby Boomers;Not Bound;0
40065647;19/08/2016;Summer;Q3;August;2004;ACURA;TL;CAR;10000;10;Commute;L6P;Central Ontario;Single;Male;Yes;4;1988;28;Gen Y;Not Bound;0
40065648;19/08/2016;Summer;Q3;August;2015;MAZDA;CX5;CAR;25000;6;Commute;K0B;Eastern Ontario;Single;Female;Yes;6;1993;23;Gen Y;Bound;1
40065649;19/08/2016;Summer;Q3;August;2010;TOYOTA;COROLLA;CAR;30000;45;Commute;K0J;Eastern Ontario;Separated;Male;Yes;15;1978;38;Gen Y;Bound;1
40065650;19/08/2016;Summer;Q3;August;2015;TOYOTA;RAV4;CAR;20000;15;Commute;N4N;Southwestern Ontario;Single;Male;Yes;52;1948;68;Baby Boomers;Not Bound;0
40065651;19/08/2016;Summer;Q3;August;2011;MITSUBISHI;ECLIPSE;CAR;10000;10;Commute;P5N;Northern Ontario;Married;Female;Yes;33;1965;51;Gen X;Not Bound;0
40065652;19/08/2016;Summer;Q3;August;2000;FORD;FOCUS;CAR;25000;25;Commute;L7A;Central Ontario;Single;Male;Yes;21;1955;61;Baby Boomers;Bound;1
40065653;19/08/2016;Summer;Q3;August;2004;NISSAN;FRONTIER;TRUCK;10000;;Pleasure;N1H;Southwestern Ontario;Married;Female;Yes;61;1939;77;Traditionalist;Not Bound;0
40065654;19/08/2016;Summer;Q3;August;2008;INFINITI;EX;CAR;10000;;Pleasure;K7C;Eastern Ontario;Widow_Widower;Female;Yes;57;1942;74;Traditionalist;Bound;1
40065655;19/08/2016;Summer;Q3;August;2007;HYUNDAI;ACCENT;CAR;14000;9;Commute;A2N;Newfoundland and Labrador;Married;Female;No;8;1960;56;Baby Boomers;Bound;1
40065656;19/08/2016;Summer;Q3;August;2010;HONDA;ACCORD;CAR;5000;;Pleasure;P9N;Northern Ontario;Married;Female;Yes;32;1951;65;Baby Boomers;Bound;1
40065657;19/08/2016;Summer;Q3;August;2004;TOYOTA;HIGHLANDER;CAR;20000;25;Commute;L5M;Central Ontario;Married;Male;Yes;42;1947;69;Baby Boomers;Bound;1
40065658;19/08/2016;Summer;Q3;August;2016;TOYOTA;CAMRY;CAR;10000;16;Commute;N1K;Southwestern Ontario;Married;Male;Yes;2;1984;32;Gen Y;Bound;1
40065659;19/08/2016;Summer;Q3;August;2013;NISSAN;ROGUE;CAR;10000;;Pleasure;L1T;Central Ontario;Married;Female;No;5;1969;47;Gen X;Not Bound;0
40065660;19/08/2016;Summer;Q3;August;2014;CHEVROLET;CRUZE;CAR;6000;;Pleasure;L9R;Central Ontario;Married;Male;Yes;12;1988;28;Gen Y;Bound;1
40065661;19/08/2016;Summer;Q3;August;2016;FORD;ESCAPE;CAR;7000;;Pleasure;A5A;Newfoundland and Labrador;Married;Female;Yes;14;1985;31;Gen Y;Bound;1
40065662;19/08/2016;Summer;Q3;August;2012;HONDA;CIVIC;CAR;10000;5;Commute;E5K;New Brunswick;Single;Female;Yes;1;1995;21;Gen Y;Not Bound;0
40065663;19/08/2016;Summer;Q3;August;2006;TOYOTA;COROLLA;CAR;6000;;Pleasure;N4G;Southwestern Ontario;Married;Female;Yes;55;1945;71;Traditionalist;Bound;1
40065664;19/08/2016;Summer;Q3;August;2006;CHEVROLET;TRAILBLAZER;CAR;20000;111;Commute;P1H;Northern Ontario;Married;Female;Yes;7;1992;24;Gen Y;Not Bound;0
40065665;19/08/2016;Summer;Q3;August;2015;CHRYSLER;TOWN & COUNTRY;VAN;4000;;Pleasure;L3R;Central Ontario;Married;Male;Yes;10;1987;29;Gen X;Bound;1
40065666;19/08/2016;Summer;Q3;August;2013;NISSAN;SENTRA;CAR;8000;;Pleasure;L4S;Central Ontario;Married;Male;Yes;17;1959;57;Baby Boomers;Bound;1
40065667;19/08/2016;Summer;Q3;August;2014;FORD;F-150;TRUCK;20000;10;Commute;E2V;New Brunswick;Married;Male;Yes;22;1975;41;Gen X;Not Bound;0
