country,continent,region,year,life_expectancy,fertility,population,gdp,infant_mortality,literacy,educ,oil_prod,net_users,area,roadways,country_code
Botswana,Africa,Southern Africa,1984,62.08,5.73,1144716,1727138046,46,NA,9.5,0,>5%,581730,0.030797792790469805,BWA
Brazil,Americas,South America,1984,65.34,3.59,133950551,420809704088,64,NA,5.8,2255000,>35%,8514877,0.18567079712366955,BRA
Brunei,Asia,South-Eastern Asia,1984,72.12,3.84,216893,4865929264,11.6,NA,3.5,126500,>60%,5765,0.5254119687771032,BRN
Bulgaria,Europe,Eastern Europe,1984,71.43,2.02,8954518,13161315818,20.7,NA,4.1,1000,>35%,110879,0.1759756130556733,BGR
Burkina Faso,Africa,Western Africa,1984,50.71,7.16,7531244,1239107721,110.8,NA,3.4,0,>0%,274200,0.055696571845368345,BFA
Burundi,Africa,Eastern Africa,1984,46.95,7.49,4624617,759715693.9,110.6,NA,5.8,0,>0%,27830,0.4427596119295724,BDI
Cambodia,Asia,South-Eastern Asia,1984,53.22,6.2,7475011,3500,89,NA,2.6,0,>5%,181035,0.2188416604523987,KHM
Cameroon,Africa,Middle Africa,1984,56.83,6.71,10070779,9164848021,95.8,NA,3.2,80830,>5%,475440,0.10800521622076392,CMR
Canada,Americas,Northern America,1984,76.33,1.62,25546736,450202400113,8.3,NA,5.4,3890000,>60%,9984670,0.10439002991586102,CAN
Cape Verde,Africa,Western Africa,1984,65.43,5.98,308251,212948312.7,59.4,NA,5,0,>35%,4033,0.33473840813290356,CPV
Central African Republic,Africa,Middle Africa,1984,50.81,5.95,2558432,784338464.5,115.9,NA,1.2,0,>0%,622984,0.032549792611046194,CAF
Chad,Africa,Middle Africa,1984,52.15,7.09,4955088,835478056,122.7,NA,2.3,103400,>0%,1284000,0.03115264797507788,TCD
Chile,Americas,South America,1984,71,2.66,11921407,27271935216,19.5,NA,4.5,6666,>60%,756102,0.10284855746975938,CHL
China,Asia,Eastern Asia,1984,65.68,2.6,1035328572,268247603232,42.6,NA,NA,4189000,>35%,9596960,0.4278841424784515,CHN
Colombia,Americas,South America,1984,70.13,3.53,30350082,58836273631,35.7,NA,4.4,989900,>35%,1138910,0.1241309673284105,COL
Comoros,Africa,Eastern Africa,1984,54.93,6.77,347548,163524143.1,105,NA,7.6,0,>5%,2235,0.39373601789709173,COM
"Congo, Dem. Rep.",Africa,Middle Africa,1984,53,6.79,29190679,7650450747,126.3,NA,2.5,20000,>0%,2344858,0.06546110681329104,COD
"Congo, Rep.",Africa,Middle Africa,1984,55.98,5.86,2025320,2874950661,64.6,NA,6.2,250000,>0%,342000,0.05055263157894737,COG
Costa Rica,Americas,Central America,1984,75.04,3.49,2659772,7397741148,18.8,NA,6.3,0,>35%,51100,0.7635616438356164,CRI
Cote d'Ivoire,Africa,Western Africa,1984,54.69,7.14,9769105,7493375175,106.9,NA,4.6,36000,>0%,322463,0.25428033603855327,CIV
Croatia,Europe,Southern Europe,1984,71.31,1.94,4693432,21600,16.7,NA,4.3,10070,>60%,56594,0.5196663957309963,HRV
Cuba,Americas,Caribbean,1984,74.48,1.83,10017061,35091028699,15.7,NA,12.8,50000,>15%,110860,0.5489626556016598,CUB
Cyprus,Asia,Western Asia,1984,75.76,2.45,697717,4222775483,13.5,NA,7.3,0,>60%,9251,2.162577018700681,CYP
Czech Republic,Europe,Eastern Europe,1984,71.26,1.99,10325923,31600,15.4,NA,4.2,3000,>60%,78867,1.6568526760241926,CZE
Denmark,Europe,Northern Europe,1984,74.81,1.4,5115308,110882572572,8,NA,8.7,165200,>60%,43094,1.7155288439225878,DNK
Djibouti,Africa,Eastern Africa,1984,58.97,6.24,404589,3200,106.5,NA,8.4,0,>5%,23200,0.13211206896551725,DJI
Dominican Republic,Americas,Caribbean,1984,68.18,3.98,6351572,11834942324,56.4,NA,2.2,0,>35%,48670,0.4048695294842819,DOM
Ecuador,Americas,South America,1984,67.53,4.31,8823746,11319663104,57.1,NA,4.4,556400,>35%,283561,0.15400566368435717,ECU
Egypt,Africa,Northern Africa,1984,61.65,5.12,48061546,50033561717,90,NA,3.8,478400,>35%,1001450,0.13723101502820909,EGY
El Salvador,Americas,Central America,1984,60.11,4.61,4855280,7513958617,63.1,NA,3.4,0,>15%,21041,0.3287866546266812,SLV
Equatorial Guinea,Africa,Middle Africa,1984,46.52,5.83,295090,31800,142.7,NA,0.6,248000,>15%,28051,0.10267013653702185,GNQ
Eritrea,Africa,Eastern Africa,1984,48.21,6.59,2675717,1300,107.8,NA,2.1,0,>0%,117600,0.034098639455782315,ERI
Estonia,Europe,Northern Europe,1984,69.83,2.17,1511272,28600,19.6,NA,5.7,0,>60%,45228,1.2915008401874946,EST
Ethiopia,Africa,Eastern Africa,1984,39.46,7.44,39493503,5461892870,134.5,NA,4.7,0,>0%,1104300,0.04016933804219868,ETH
Fiji,Oceania,Melanesia,1984,63.71,3.69,700366,1212305127,30.1,NA,4.2,0,>35%,18274,0.18824559483419065,FJI
Finland,Europe,Northern Europe,1984,74.82,1.7,4879222,81463976414,6.1,NA,6.8,0,>60%,338145,0.2306702745863461,FIN
France,Europe,Western Europe,1984,75.56,1.85,55084677,916909603122,8.8,NA,5.9,15340,>60%,643801,1.5974594634056176,FRA
French Polynesia,Oceania,Polynesia,1984,66.87,3.77,170397,2074157078,NA,NA,NA,0,>35%,4167,0.6215502759779218,PYF
Gabon,Africa,Middle Africa,1984,56.66,5.71,808088,4156016995,66.2,NA,NA,240000,>5%,267667,0.03425898597884685,GAB
Gambia,Africa,Western Africa,1984,57.37,6.25,701097,469624990.3,93.7,NA,4.1,0,>5%,11295,0.33111996458610005,GMB
Georgia,Asia,Western Asia,1984,69.62,2.28,5239352,10005693277,44.1,NA,2,1000,>35%,69700,0.2741606886657102,GEO
Germany,Europe,Western Europe,1984,74.44,1.46,77566776,1293479834781,9.8,NA,5.1,48830,>60%,357022,1.8066113572833047,DEU
Ghana,Africa,Western Africa,1984,54.76,6.22,12311166,2458487738,96.8,NA,8.1,105000,>15%,238533,0.4591188640565456,GHA
Greece,Europe,Southern Europe,1984,75.21,1.82,9866725,90537269528,16.7,NA,4.1,1162,>35%,131957,0.8863493410732284,GRC
Greenland,Americas,Northern America,1984,63.05,2.11,52532,769167746.3,NA,NA,NA,0,>60%,2166086,NA,GRL
Grenada,Americas,Caribbean,1984,68.59,4.24,98440,230315399.6,19.5,NA,3.9,0,>35%,344,3.2761627906976742,GRD
Guatemala,Americas,Central America,1984,61.16,5.99,7913814,11231544416,76.1,NA,3,10040,>15%,108889,0.10562132079457062,GTM
Guinea,Africa,Western Africa,1984,46.32,6.63,4937230,1200,158.5,NA,2.5,0,>0%,245857,0.1803812785480991,GIN
Guinea-Bissau,Africa,Western Africa,1984,49.13,6.71,924378,148656272.8,128.4,NA,NA,0,>0%,36125,0.0956401384083045,GNB
Guyana,Americas,South America,1984,63.02,2.71,773302,486489152.3,51.4,NA,3.2,0,>35%,214969,0.03707511315585038,GUY
Haiti,Americas,Caribbean,1984,52.02,6.11,6240330,1800,117.1,NA,NA,0,>5%,27750,0.15372972972972973,HTI
Honduras,Americas,Central America,1984,66.01,5.8,4111369,4230673875,58.2,NA,NA,0,>15%,112090,0.13151931483629226,HND
"Hong Kong, China",Asia,Eastern Asia,1984,76.03,1.57,5350467,78828223757,NA,NA,3.5,0,>60%,1108,1.8862815884476534,HKG
Hungary,Europe,Eastern Europe,1984,69.07,1.83,10622559,44166753595,21.9,NA,4.9,11410,>60%,93028,2.1452358429720086,HUN
Iceland,Europe,Northern Europe,1984,77.71,2.17,238647,5601059491,6.4,NA,7.6,0,>60%,103000,0.12514563106796117,ISL
India,Asia,Southern Asia,1984,56.51,4.36,764664278,196737437362,103.1,NA,3.2,767600,>15%,3287263,1.4266707592303993,IND
Indonesia,Asia,South-Eastern Asia,1984,61.16,3.89,161555584,74753833727,76.2,NA,2.8,789800,>15%,1904569,0.2607450819581753,IDN
Iran,Asia,Southern Asia,1984,56.19,6.37,45429019,67992647699,60.8,NA,3.7,3614000,>15%,1648195,0.12065683975500471,IRN
Iraq,Asia,Western Asia,1984,58.34,6.28,15204746,15500,48.7,NA,NA,3368000,>5%,438317,0.13602712192317432,IRQ
Ireland,Europe,Northern Europe,1984,74.87,2.56,3547157,55500,9.3,NA,6.4,0,>60%,70273,1.3666130661847367,IRL
Israel,Asia,Western Asia,1984,74.78,3.11,4016229,55746409835,12.8,NA,5.6,390,>60%,20770,0.8938854116514203,ISR
Italy,Europe,Southern Europe,1984,75.51,1.46,56839859,785422754391,11.2,NA,4.5,105700,>35%,301340,1.618437645184841,ITA
Jamaica,Americas,Caribbean,1984,74.7,3.39,2284118,6097744435,29.7,NA,6.1,0,>35%,10991,2.0126467109453188,JAM
Japan,Asia,Eastern Asia,1984,77.5,1.73,119318921,3117214857804,5.8,NA,3.8,4666,>60%,377915,3.2024423481470703,JPN
Jordan,Asia,Western Asia,1984,69.33,6.77,2676515,5248851957,37.1,NA,NA,22,>35%,89342,0.08062277540238634,JOR
Kazakhstan,Asia,Central Asia,1984,67.7,3.01,15596920,24300,51.4,NA,3.1,1632000,>35%,2724900,0.03575103673529304,KAZ
Kenya,Africa,Eastern Africa,1984,61.74,7.05,18942599,7685466665,63.4,NA,6.7,0,>35%,580367,0.2772004610875532,KEN
Kiribati,Oceania,Micronesia,1984,55.56,4.91,62768,46437159.51,83,NA,12,0,>5%,811,0.8261405672009864,KIR
South Korea,Asia,Eastern Asia,1984,68.37,1.98,39912900,174686535302,9.2,NA,5,0,>60%,99720,1.0527777777777778,KOR
Kuwait,Asia,Western Asia,1984,75.22,4.46,1657920,70200,21.1,NA,3.8,2619000,>60%,17818,0.3708609271523179,KWT
Kyrgyz Republic,Asia,Central Asia,1984,64.45,4.1,3933002,3400,67.5,NA,6.8,1000,>15%,199951,0.17004166020675066,KGZ
Lao,Asia,South-Eastern Asia,1984,48.12,6.37,3579370,733070262.5,125.3,NA,2.8,0,>0%,236800,0.16709459459459458,LAO
Latvia,Europe,Northern Europe,1984,69.56,2.1,2564006,9545052777,17.8,NA,5,0,>60%,64589,1.1215532056542135,LVA
Lebanon,Asia,Western Asia,1984,67.87,3.59,2667229,18200,35,NA,2.2,0,>60%,10400,0.6701923076923076,LBN
Lesotho,Africa,Southern Africa,1984,56.83,5.38,1438248,415713707.7,79.8,NA,13,0,>5%,30355,0.19568440125185307,LSO
Liberia,Africa,Western Africa,1984,48.46,6.92,2163835,1203011422,155.9,NA,2.8,0,>0%,111369,0.09517908933365658,LBR
Libya,Africa,Northern Africa,1984,70.58,6.9,3714264,14600,47.6,NA,NA,470000,>15%,1759540,0.05684667583572979,LBY
Lithuania,Europe,Northern Europe,1984,70.6,2.06,3534804,28400,16.1,NA,5.4,2000,>60%,65300,1.2889127105666156,LTU
Luxembourg,Europe,Western Europe,1984,72.94,1.45,365795,8413233453,9.7,NA,3.7,0,>60%,2586,1.1210363495746327,LUX
"Macao, China",Asia,Eastern Asia,1984,73.75,2.02,283672,3122834439,NA,NA,2.7,0,>35%,28,14.75,MAC
"Macedonia, FYR",Europe,Southern Europe,1984,69.92,2.44,1974069,14000,46.2,NA,NA,0,>35%,25713,0.5459495196982072,MKD
Madagascar,Africa,Eastern Africa,1984,54.03,6.14,9714342,2819522558,110,NA,2.7,0,>60%,587041,0.05872843634430985,MDG
Malawi,Africa,Eastern Africa,1984,47.26,7.58,6892527,1060647029,144.6,NA,5.4,0,>0%,118484,0.130397353229128,MWI
Malaysia,Asia,South-Eastern Asia,1984,70.14,3.68,15333369,34265500441,19.7,NA,5.9,597500,>35%,329847,0.43778782283907386,MYS
Maldives,Asia,Southern Asia,1984,60.6,7.24,182864,14900,88.8,NA,6.8,0,>0%,298,0.2953020134228188,MDV
Mali,Africa,Western Africa,1984,45.86,7.09,7692537,1531425622,147,NA,4.8,0,>60%,1240192,0.01812138765610486,MLI
Malta,Europe,Southern Europe,1984,75.54,2.05,334592,1706584035,12.8,NA,6.9,0,>35%,316,9.79746835443038,MLT
Mauritania,Africa,Western Africa,1984,57.41,6.22,1718641,837198264.3,88.5,NA,3.7,6003,>5%,1030700,0.010311438827980983,MRT
Mauritius,Africa,Eastern Africa,1984,68.14,2.27,1007503,1783713081,23.9,NA,3.5,0,>5%,2040,1.0534313725490196,MUS
Mexico,Americas,Central America,1984,68.97,4.03,75721210,370762913620,47.3,NA,5.1,2459000,>35%,1964375,0.19225453388482341,MEX
"Micronesia, Fed. Sts.",Oceania,Micronesia,1984,63.86,5.75,83242,3000,45.7,NA,NA,0,>15%,702,0.3418803418803419,FSM
Moldova,Europe,Eastern Europe,1984,66.38,2.62,4174621,3355864083,34.5,NA,8.4,0,>35%,33851,0.27626953413488525,MDA
Mongolia,Asia,Eastern Asia,1984,59.76,5.53,1871087,898768449.5,98.3,NA,5.5,20850,>15%,1564116,0.03148679509703884,MNG
Montenegro,Europe,Southern Europe,1984,73.83,2.1,609433,16100,23.8,NA,NA,0,>35%,13812,0.5620474949319433,MNE
Morocco,Africa,Northern Africa,1984,63.33,5.12,22094516,22213551848,80.6,NA,5.4,500,>35%,446550,0.13076923076923078,MAR
Mozambique,Africa,Eastern Africa,1984,49.87,6.42,12968335,1897112587,170.9,NA,5,0,>5%,799380,0.03794315594585804,MOZ
Namibia,Africa,Southern Africa,1984,59.87,6.02,1112044,2257914266,58.7,NA,8.4,0,>5%,824292,0.05354655874374615,NAM
Nepal,Asia,Southern Asia,1984,53.36,5.57,16337117,2543999958,123.9,NA,4.7,0,>5%,147181,0.07367798832729767,NPL
Netherlands,Europe,Western Europe,1984,76.28,1.49,14396606,233128874303,8,NA,5.9,28120,>60%,41543,3.3530317983775846,NLD
New Caledonia,Oceania,Melanesia,1984,68.65,3.21,151427,1346169194,NA,NA,NA,0,>60%,18575,0.30266487213997306,NCL
New Zealand,Oceania,Australia and New Zealand,1984,74.53,2.12,3243078,36847845727,11.6,NA,7.4,39860,>60%,267710,0.35172388031825486,NZL
Nicaragua,Americas,Central America,1984,68.2,5.59,3619252,3479589248,63.6,NA,4.6,0,>5%,130370,0.18330137301526425,NIC
Niger,Africa,Western Africa,1984,44.15,7.77,6652110,1233977824,138.3,NA,4.2,20000,>0%,1267000,0.014955801104972376,NER
Nigeria,Africa,Western Africa,1984,53.36,6.73,81775215,24571584325,123.9,NA,NA,2423000,>35%,923768,0.20914342129192612,NGA
Norway,Europe,Northern Europe,1984,76.36,1.66,4133833,102025828220,8.2,NA,6.9,1568000,>60%,323802,0.28989938295625106,NOR
Oman,Asia,Western Asia,1984,67.48,8.3,1430926,9527510186,55.3,NA,4.3,943500,>60%,309500,0.19463651050080774,OMN
Pakistan,Asia,Southern Asia,1984,60.09,6.44,89183159,35241221159,116.4,NA,2.1,98000,>5%,796095,0.3294280205251886,PAK
Panama,Americas,Central America,1984,73.13,3.49,2170390,6987841441,31.1,NA,3.5,0,>35%,75420,0.20070273137098912,PAN
Papua New Guinea,Oceania,Melanesia,1984,54.92,5.31,3583707,2140669593,71.3,NA,NA,34210,>0%,462840,0.020199204908823782,PNG
Paraguay,Americas,South America,1984,72.64,5.09,3567750,4710487179,44.4,NA,4.8,0,>15%,406752,0.07881706789395013,PRY
Peru,Americas,South America,1984,65.18,4.48,19099575,38643726024,73.7,NA,2.8,69300,>35%,1285216,0.10945397505166447,PER
Philippines,Asia,South-Eastern Asia,1984,65.53,4.8,52873979,52304826078,50.9,NA,2.7,21000,>35%,300000,0.7105033333333334,PHL
Poland,Europe,Eastern Europe,1984,71.03,2.29,37208529,26500,18.6,NA,5.2,19260,>60%,312685,1.3177319027135936,POL
Portugal,Europe,Southern Europe,1984,72.94,1.87,9921895,64648016404,17.6,NA,5.6,0,>60%,92090,0.9002063199044413,PRT
Puerto Rico,Americas,Caribbean,1984,73.89,2.39,3337890,30560478202,NA,NA,NA,0,>35%,13790,1.9479332849891227,PRI
Qatar,Asia,Western Asia,1984,73.27,5.13,341286,132100,24.8,NA,2.5,1540000,>60%,11586,0.8484377697220784,QAT
Romania,Europe,Eastern Europe,1984,70.08,2.18,23013190,48212873920,31.6,NA,4.2,83350,>35%,238391,0.35313833156453056,ROU
Russia,Europe,Eastern Europe,1984,67.53,2.05,141955200,25400,25.6,NA,4.1,10840000,>35%,17098242,0.07505958799740932,RUS
Rwanda,Africa,Eastern Africa,1984,48.88,8.36,5877556,1490764343,100.9,NA,5.1,0,>5%,26338,0.17844938871592375,RWA
St. Lucia,Americas,Caribbean,1984,69.53,4.01,124468,317943819.5,23.2,NA,4.1,0,>60%,616,1.9642857142857142,LCA
St. Vincent and the Grenadines,Americas,Caribbean,1984,68.43,3.44,103742,199840425.1,31,NA,5.1,0,>60%,389,2.1311053984575836,VCT
Samoa,Oceania,Polynesia,1984,65.51,5.73,159281,178620583.8,31.7,NA,5.8,0,>5%,2831,0.825503355704698,WSM
Saudi Arabia,Asia,Western Asia,1984,70.3,6.81,12674089,127262586722,55.9,NA,5.1,9735000,>35%,2149690,0.10297856900297252,SAU
Senegal,Africa,Western Africa,1984,53.48,7.16,6246140,2985610845,83.2,NA,5.6,0,>15%,196722,0.07120708410853896,SEN
Serbia,Europe,Southern Europe,1984,71.38,2.31,9192917,13700,34.5,NA,4.8,16840,>35%,77474,0.5711335415752381,SRB
Seychelles,Africa,Eastern Africa,1984,69.17,3.31,69463,272105407.2,18.6,NA,3.6,0,>35%,455,1.1164835164835165,SYC
Sierra Leone,Africa,Western Africa,1984,53.16,6.95,3376371,1020256928,161.5,NA,2.9,0,>0%,71740,0.15751324226373015,SLE
Singapore,Asia,South-Eastern Asia,1984,72.49,1.62,2646981,32013064064,9.4,NA,3,0,>60%,697,4.913916786226686,SGP
Slovak Republic,Europe,Eastern Europe,1984,70.88,2.25,5129108,25397205025,20.3,NA,4.2,200,>60%,49035,0.8956051799734883,SVK
Slovenia,Europe,Southern Europe,1984,71.2,1.79,1925315,31000,13.1,NA,5.7,5,>60%,20273,1.923001035860504,SVN
Solomon Islands,Oceania,Melanesia,1984,60.74,6.35,262719,1900,36.5,NA,7.3,0,>5%,28896,0.048103543743078625,SLB
South Africa,Africa,Southern Africa,1984,59.22,4.4,32204952,103402247100,57.3,NA,6,3000,>35%,1219090,0.6127636187648163,ZAF
Spain,Europe,Southern Europe,1984,76.38,1.73,38588238,345421593730,12,NA,5,6419,>60%,505370,1.3518313314996933,ESP
Sri Lanka,Asia,Southern Asia,1984,69.93,3.01,15952350,7900102158,28.2,NA,1.7,0,>15%,65610,1.738957475994513,LKA
Sudan,Africa,Northern Africa,1984,57.61,6.54,16559205,6097861523,85.4,NA,NA,64770,>15%,1861484,0.0063927490110041235,SDN
Suriname,Americas,South America,1984,68.79,3.47,367611,850268218.4,46.9,NA,NA,15000,>35%,163820,0.026272738371383227,SUR
Swaziland,Africa,Southern Africa,1984,58,6.46,680253,585916600.3,68.9,NA,8.3,0,>15%,17364,0.20697995853489978,SWZ
Sweden,Europe,Northern Europe,1984,76.86,1.66,8333904,173468954449,6.5,NA,7,0,>60%,450295,1.2870762500138797,SWE
Switzerland,Europe,Western Europe,1984,76.87,1.54,6416275,187566850048,7.4,NA,5.2,0,>60%,41277,1.7313273735978874,CHE
Syria,Asia,Western Asia,1984,68.05,6.53,10313485,10316938481,39.1,NA,5.1,22660,>15%,185180,0.3773247650934226,SYR
Tajikistan,Asia,Central Asia,1984,65.34,5.51,4400743,2700,97.3,NA,3.9,206,>15%,143100,0.19403913347309573,TJK
Tanzania,Africa,Eastern Africa,1984,55.26,6.5,21178079,2900,107,NA,6.2,0,>5%,947300,0.09128259263169007,TZA
Thailand,Asia,South-Eastern Asia,1984,67.52,2.71,51105438,46438174779,40,NA,5.8,232900,>15%,513120,0.35089842531961335,THA
Timor-Leste,Asia,South-Eastern Asia,1984,50.76,5.32,636670,5600,163.5,NA,9.4,76490,>0%,14874,0.4060777195105553,TLS
Togo,Africa,Western Africa,1984,55.96,6.96,3140355,873823475.7,98.9,NA,4.5,0,>0%,56785,0.20519503389979749,TGO
Tonga,Oceania,Polynesia,1984,68.04,5.27,93838,131445316.4,21.9,NA,3.9,0,>35%,747,0.9103078982597055,TON
Trinidad and Tobago,Americas,Caribbean,1984,68.39,3.15,1155701,6974242086,30.5,NA,3.2,81260,>60%,5128,1.6224648985959438,TTO
Tunisia,Africa,Northern Africa,1984,67.87,4.65,7127943,11093771860,56.4,NA,6.2,55050,>35%,163610,0.11868467697573498,TUN
Turkey,Asia,Western Asia,1984,64.49,3.84,48138191,136291980543,75.1,NA,2.9,47670,>35%,783562,0.492300545457794,TUR
Turkmenistan,Asia,Central Asia,1984,63.18,4.72,3151262,16400,84.4,NA,NA,242900,>5%,488100,0.12004097520999796,TKM
Uganda,Africa,Eastern Africa,1984,52.16,7.1,14163214,2661403388,119.3,NA,3.3,0,>15%,241038,0.08297446875596379,UGA
Ukraine,Europe,Eastern Europe,1984,69.17,2.04,50758512,7500,20.1,NA,6.2,40490,>35%,603550,0.28115980449010025,UKR
United Arab Emirates,Asia,Western Asia,1984,68.6,5.14,1280278,60330666087,20.7,NA,NA,2820000,>60%,83600,0.04880382775119617,ARE
United Kingdom,Europe,Northern Europe,1984,74.66,1.8,56337848,908384297622,10,NA,6.2,787200,>60%,243610,1.619096096219367,GBR
United States,Americas,Northern America,1984,74.81,1.79,238404223,5790542060028,10.9,NA,5.4,8653000,>60%,9826675,0.6702786039021338,USA
Uruguay,Americas,South America,1984,71.72,2.55,2992648,13313561256,26.4,NA,4.5,0,>35%,176215,0.44112022245552307,URY
Uzbekistan,Asia,Central Asia,1984,67.59,4.62,17712992,6100,72.5,NA,NA,64810,>35%,447400,0.19333035315154223,UZB
Vanuatu,Oceania,Melanesia,1984,59.44,5.28,127094,178284602,40.6,NA,5,0,>5%,12189,0.08778406760193617,VUT
Venezuela,Americas,South America,1984,70.53,3.86,17057786,83662996974,30.5,NA,6.9,2500000,>35%,912050,0.10542733402773971,VEN
West Bank and Gaza,Asia,Western Asia,1984,68.59,6.82,1702974,NA,48.1,NA,NA,NA,NA,360,NA,PSE
Vietnam,Asia,South-Eastern Asia,1984,67.51,4.36,59653092,11453473962,43,NA,6.3,298400,>35%,331210,0.6238730714652335,VNM
Yemen,Asia,Western Asia,1984,54.89,9.22,9402070,2700,111.5,NA,5.2,125100,>15%,527968,0.1350460633977817,YEM
Zambia,Africa,Eastern Africa,1984,56.17,6.87,6793708,2751916639,102.7,NA,1.3,0,>15%,752618,0.05375103970407298,ZMB
Zimbabwe,Africa,Eastern Africa,1984,64.63,6.44,8528328,4204992856,56,NA,2.5,0,>15%,390757,0.24891940515461014,ZWE
Albania,Europe,Southern Europe,1985,72.71,3.23,2966799,3134436354,45.9,NA,3.3,20510,>35%,28748,0.626130513427021,ALB
Algeria,Africa,Northern Africa,1985,67.18,5.98,22565908,44640489378,57.2,NA,4.3,1420000,>15%,2381741,0.047719294415303766,DZA
Angola,Africa,Middle Africa,1985,47.5,7.21,9745209,7218737860,134.9,NA,3.5,1742000,>15%,1246700,0.0412521055586749,AGO
Antigua and Barbuda,Americas,Caribbean,1985,72.13,2.09,65744,421426377.3,NA,NA,2.4,0,>60%,443,2.641083521444695,ATG
Argentina,Americas,South America,1985,71.46,3.09,30388781,186561877750,29,NA,6.3,532100,>35%,2780400,0.08321608401668824,ARG
Armenia,Asia,Western Asia,1985,71.7,2.48,3339147,8500,51.4,NA,3.3,0,>35%,29743,0.2590525501798743,ARM
Aruba,Americas,Caribbean,1985,73.18,2.33,63028,25300,NA,NA,6,0,>60%,180,NA,ABW
Australia,Oceania,Australia and New Zealand,1985,75.41,1.92,15791043,244380207223,9.3,NA,5.6,354300,>60%,7741220,0.10634202360868183,AUS
Austria,Europe,Western Europe,1985,73.95,1.47,7600514,127104769470,10.7,NA,5.9,21760,>60%,83871,1.484517890570042,AUT
Azerbaijan,Asia,Western Asia,1985,66.37,2.95,6674107,18000,79.9,NA,2.4,845900,>35%,86600,0.6113394919168591,AZE
Bahamas,Americas,Caribbean,1985,67.67,2.86,234684,4540828685,23.4,NA,NA,0,>60%,13880,0.19452449567723343,BHS
Bahrain,Asia,Western Asia,1985,70.73,4.36,419425,3709119796,21.1,NA,2.6,49500,>60%,760,5.423684210526316,BHR
Bangladesh,Asia,Southern Asia,1985,55.47,5.52,93015182,24555449226,117.9,NA,2.2,4000,>5%,143998,0.14770344032556007,BGD
Barbados,Americas,Caribbean,1985,71.54,1.83,255929,1871718231,19.5,NA,5.6,1000,>60%,430,3.7209302325581395,BRB
Belarus,Europe,Eastern Europe,1985,70.28,2.09,9990966,17700,16,NA,5.1,30000,>35%,207600,0.41614643545279384,BLR
Belgium,Europe,Western Europe,1985,74.41,1.56,9893499,160430138974,9.9,NA,6.6,0,>60%,30528,5.0449423480083855,BEL
Belize,Americas,Central America,1985,71.34,5.02,164916,294622624,41.9,NA,6.6,1818,>15%,22966,0.12496734302882521,BLZ
Benin,Africa,Western Africa,1985,52.33,6.97,4287263,1353041433,118.9,NA,5.3,0,>0%,112622,0.14206815719841595,BEN
Bhutan,Asia,Southern Asia,1985,56.69,6.31,469010,150142926.5,112.9,NA,4.7,0,>15%,38394,0.27551179871854975,BTN
Bolivia,Americas,South America,1985,58.22,5.13,6211549,5199582624,99.5,NA,6.9,51130,>35%,1098581,0.07326542148462425,BOL
Bosnia and Herzegovina,Europe,Southern Europe,1985,76.95,1.95,4369527,10500,24.1,NA,NA,0,>60%,51197,0.4477996757622517,BIH
Botswana,Africa,Southern Africa,1985,62.44,5.57,1182942,1850201316,44.4,NA,9.5,0,>5%,581730,0.030797792790469805,BWA
Brazil,Americas,South America,1985,65.76,3.45,136836428,454246661387,61.4,NA,5.8,2255000,>35%,8514877,0.18567079712366955,BRA
Brunei,Asia,South-Eastern Asia,1985,72.41,3.79,223049,4793390472,11.2,NA,3.5,126500,>60%,5765,0.5254119687771032,BRN
